timestamp,numbackends,active_backends,idle_backends,xact_commit,xact_rollback,blks_hit,blks_read,cache_hit_pct,temp_bytes,deadlocks,lock_waits,buffers_checkpoint,checkpoint_write_ms
2026-05-11T23:28:18Z,49,472845,0,241219434,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:28:24Z,49,481283,0,245415619,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:28:29Z,49,489699,0,250378034,0,100.00,0,0,10,39,0,6105,269286
2026-05-11T23:28:34Z,49,497758,0,255693677,0,100.00,0,0,8,41,0,6105,269286
2026-05-11T23:28:40Z,49,506297,0,260249599,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:28:45Z,49,515825,0,264358669,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:28:50Z,49,524390,0,267637702,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:28:56Z,49,532362,0,270960448,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:29:01Z,49,540728,0,275565435,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:29:06Z,49,548823,0,278531415,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:29:11Z,49,557526,0,280841031,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:29:16Z,49,566281,0,284274573,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:29:22Z,49,574366,0,288466121,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:29:27Z,49,582764,0,292151864,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:29:32Z,49,591588,0,295638510,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:29:38Z,49,599577,0,299931208,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:29:43Z,49,608001,0,304637848,0,100.00,0,0,12,37,0,6105,269286
2026-05-11T23:29:48Z,49,616846,0,310677574,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:29:54Z,49,625158,0,315586661,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:29:59Z,49,633952,0,320247624,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:30:04Z,49,642323,0,325617821,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:30:10Z,49,650692,0,330374931,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:30:15Z,49,659218,0,334367707,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:30:20Z,49,668390,0,338777889,0,100.00,0,0,14,35,0,6105,269286
2026-05-11T23:30:26Z,49,676454,0,344399545,0,100.00,0,0,11,38,0,6105,269286
2026-05-11T23:30:31Z,49,685286,0,348907798,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:30:36Z,49,693842,0,353259754,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:30:42Z,49,702229,0,357046843,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:30:47Z,49,710537,0,360118383,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:30:52Z,49,719117,0,363805333,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:30:57Z,49,727806,0,368669694,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:31:03Z,49,736169,0,373835583,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:31:08Z,49,744935,0,378597912,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:31:14Z,49,753330,0,382793906,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:31:19Z,49,761771,0,387296398,0,100.00,0,0,20,29,0,6105,269286
2026-05-11T23:31:24Z,49,770326,0,393127702,0,100.00,0,0,34,15,0,6105,269286
2026-05-11T23:31:30Z,49,778877,0,398602589,0,100.00,0,0,41,8,0,6105,269286
2026-05-11T23:31:36Z,49,786484,0,404319901,0,100.00,0,0,42,7,0,6105,269286
2026-05-11T23:31:41Z,49,794719,0,409483652,0,100.00,0,0,45,4,0,6105,269286
2026-05-11T23:31:46Z,49,805360,0,415802446,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:31:52Z,49,813570,0,419790790,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:31:57Z,49,823131,0,424972141,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:32:02Z,49,831657,0,429424333,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:32:08Z,49,839912,0,433975369,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:32:13Z,49,848768,0,439096579,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:32:18Z,49,856659,0,443541257,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:32:23Z,49,865331,0,447383187,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:32:29Z,49,873800,0,450813407,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:32:34Z,49,882728,0,454964035,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:32:39Z,49,891148,0,459210107,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:32:45Z,49,899939,0,462950831,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:32:50Z,49,907953,0,466119906,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:32:55Z,49,916473,0,469857932,0,100.00,0,0,9,40,0,6105,269286
2026-05-11T23:33:01Z,49,925007,0,474004447,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:33:06Z,49,933526,0,476669407,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:33:11Z,49,941751,0,479483985,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:33:17Z,49,950542,0,484605173,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:33:22Z,49,958685,0,488848878,0,100.00,0,0,8,41,0,6105,269286
2026-05-11T23:33:27Z,49,967601,0,493867962,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:33:33Z,49,975668,0,498825206,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:33:38Z,49,984130,0,503430306,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:33:43Z,49,993109,0,507327311,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:33:49Z,49,1001836,0,510914609,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:33:54Z,49,1010325,0,515316115,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:33:59Z,49,1018440,0,519967904,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:34:04Z,49,1026809,0,524418096,0,100.00,0,0,9,40,0,6105,269286
2026-05-11T23:34:10Z,49,1035804,0,529335811,0,100.00,0,0,7,42,0,6105,269286
2026-05-11T23:34:15Z,49,1044167,0,533172563,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:34:20Z,49,1052761,0,537318780,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:34:26Z,49,1061169,0,541872152,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:34:31Z,49,1069620,0,546733239,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:34:36Z,49,1078405,0,550729872,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:34:42Z,49,1086434,0,555125434,0,100.00,0,0,9,40,0,6105,269286
2026-05-11T23:34:47Z,49,1094775,0,560699881,0,100.00,0,0,45,4,0,6105,269286
2026-05-11T23:34:53Z,49,1102164,0,566517254,0,100.00,0,0,43,6,0,6105,269286
2026-05-11T23:34:59Z,49,1112710,0,571814253,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:35:04Z,49,1121508,0,575914629,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:35:09Z,49,1130296,0,579554306,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:35:14Z,49,1138859,0,583190719,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:35:20Z,49,1146931,0,586871538,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:35:25Z,49,1156030,0,590820288,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:35:30Z,49,1164484,0,594249961,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:35:36Z,49,1173073,0,598549219,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:35:41Z,49,1180821,0,603553240,0,100.00,0,0,26,23,0,6105,269286
2026-05-11T23:35:46Z,49,1189693,0,609541558,0,100.00,0,0,1,48,0,6105,269286
2026-05-11T23:35:52Z,49,1198442,0,613638628,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:35:57Z,49,1207108,0,618143775,0,100.00,0,0,4,45,0,6105,269286
2026-05-11T23:36:02Z,49,1215791,0,622394962,0,100.00,0,0,2,47,0,6105,269286
2026-05-11T23:36:07Z,49,1224249,0,626284873,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:36:13Z,49,1232784,0,630073868,0,100.00,0,0,8,41,0,6105,269286
2026-05-11T23:36:18Z,49,1241539,0,634325001,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:36:24Z,49,1249852,0,639183649,0,100.00,0,0,5,44,0,6105,269286
2026-05-11T23:36:29Z,49,1258196,0,643021966,0,100.00,0,0,3,46,0,6105,269286
2026-05-11T23:36:34Z,49,1266596,0,646247218,0,100.00,0,0,6,43,0,6105,269286
2026-05-11T23:36:39Z,49,1275813,0,650197948,0,100.00,0,0,3,46,0,6105,269286
